2019 Federal Election House of Representatives Two Party Preferred By Polling Place [Please Note: These results are not final. Event:24310 Phase:PostElection Generated:2019-05-22T21:50:20 Cycle:85365308-4295-4370-8e23-05d88256d096 Created:2019-05-22T21:48:30 Environment:PROD Site:CANBERRA Server:VTR01 Version:10.7.10.55954]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,Liberal/National Coalition Votes,Liberal/National Coalition Percentage,Australian Labor Party Votes,Australian Labor Party Percentage,TotalVotes,Swing
NSW,106,Berowra,131,Mount Colah,1217,55.34,982,44.66,2199,-3.28
NSW,106,Berowra,132,Mount Kuring-Gai,728,58.62,514,41.38,1242,0.16
NSW,106,Berowra,79812,Normanhurst (Berowra),484,55,396,45,880,-3.5
NSW,106,Berowra,135,Normanhurst West,1005,54.68,833,45.32,1838,-2.09
NSW,106,Berowra,136,Pennant Hills,1461,57.09,1098,42.91,2559,-2.5
NSW,106,Berowra,83678,Pennant Hills BEROWRA PPVC,0,0,0,0,0,-62.14
NSW,106,Berowra,1848,Rogans Hill,0,0,0,0,0,-80.83
NSW,106,Berowra,33781,Rogans Hill North,1728,67.79,821,32.21,2549,-1.67
NSW,106,Berowra,1851,Rogans Hill South,398,74.53,136,25.47,534,5.3
NSW,106,Berowra,33598,Special Hospital Team 1,225,83.96,43,16.04,268,8.61
NSW,106,Berowra,14020,Sydney (Berowra),44,41.9,61,58.1,105,-7.69
NSW,106,Berowra,97607,Sydney BEROWRA PPVC,312,68.87,141,31.13,453,8.06
NSW,106,Berowra,56576,Thornleigh,495,58.93,345,41.07,840,-1.6
NSW,106,Berowra,33118,West Pennant Hills,1024,65.22,546,34.78,1570,-1.45
NSW,106,Berowra,1855,West Pennant Hills Central,1063,64.5,585,35.5,1648,-1.78
NSW,106,Berowra,11971,West Pennant Hills North (Berowra),1425,72.04,553,27.96,1978,-3.32
NSW,106,Berowra,65184,West Ryde BEROWRA PPVC,47,64.38,26,35.62,73,-2.18
NSW,106,Berowra,148,Westleigh,1834,60.39,1203,39.61,3037,-2.62
NSW,106,Berowra,33800,Wisemans Ferry,99,74.44,34,25.56,133,-1.34
NSW,107,Blaxland,2365,Auburn,523,25.54,1525,74.46,2048,1.72
NSW,107,Blaxland,65744,Auburn BLAXLAND PPVC,1982,38.37,3184,61.63,5166,1.81
NSW,107,Blaxland,2392,Auburn Central,155,31,345,69,500,4.32
NSW,107,Blaxland,2366,Auburn East,386,40.25,573,59.75,959,8.96
NSW,107,Blaxland,2368,Auburn North,341,22.96,1144,77.04,1485,0.9
NSW,107,Blaxland,2369,Auburn West,632,28.91,1554,71.09,2186,6.27
NSW,107,Blaxland,31455,Bankstown (Blaxland),281,23.48,916,76.52,1197,2.82
NSW,107,Blaxland,33854,Bankstown BLAXLAND PPVC,2983,31.12,6604,68.88,9587,2.84
NSW,107,Blaxland,155,Bankstown Central,211,25.89,604,74.11,815,5.96
NSW,107,Blaxland,154,Bankstown East,417,29.79,983,70.21,1400,5.14
NSW,107,Blaxland,157,Bankstown North,251,26.65,691,73.35,942,6.02
NSW,107,Blaxland,177,Bankstown West,434,30.89,971,69.11,1405,4.48
NSW,107,Blaxland,159,Bass Hill,600,35.17,1106,64.83,1706,6.44
NSW,107,Blaxland,83456,Bass Hill Central,155,50.49,152,49.51,307,10.73
NSW,107,Blaxland,162,Bass Hill West,1201,48.31,1285,51.69,2486,8.56
NSW,107,Blaxland,2370,Berala,598,29.18,1451,70.82,2049,3.56
NSW,107,Blaxland,2383,Berala South,820,37.55,1364,62.45,2184,3.15
NSW,107,Blaxland,2371,Birrong,834,31.65,1801,68.35,2635,4.2
NSW,107,Blaxland,65523,BLV Blaxland PPVC,0,0,0,0,0,-21.43
NSW,107,Blaxland,2375,Chester Hill,432,26.45,1201,73.55,1633,0.91
NSW,107,Blaxland,160,Chester Hill Central,476,29.27,1150,70.73,1626,5.1
NSW,107,Blaxland,2376,Chester Hill North,672,32.97,1366,67.03,2038,5.14
NSW,107,Blaxland,167,Condell Park,826,36.84,1416,63.16,2242,2.61
NSW,107,Blaxland,33117,Condell Park North,359,43.41,468,56.59,827,2.65
NSW,107,Blaxland,168,Condell Park South,531,34.17,1023,65.83,1554,8.16
NSW,107,Blaxland,83474,Condell Park West,347,44.37,435,55.63,782,8.99
NSW,107,Blaxland,30098,Divisional Office (PREPOLL),0,0,0,0,0,-28.38
NSW,107,Blaxland,65264,Fairfield BLAXLAND PPVC,205,32.08,434,67.92,639,8.54
NSW,107,Blaxland,169,Georges Hall,902,43.98,1149,56.02,2051,4.47
NSW,107,Blaxland,46624,Granville East (Blaxland),100,31.95,213,68.05,313,11.18
NSW,107,Blaxland,2373,Granville South (Blaxland),465,29.01,1138,70.99,1603,7.03
NSW,107,Blaxland,2380,Guildford North (Blaxland),59,35.54,107,64.46,166,5.45
NSW,107,Blaxland,2390,Guildford South,398,38.12,646,61.88,1044,6.04
NSW,107,Blaxland,79934,Lidcombe (Blaxland),131,33.25,263,66.75,394,-2.6
NSW,107,Blaxland,79935,Lidcombe South (Blaxland),193,34.46,367,65.54,560,-2.11
NSW,107,Blaxland,174,Milperra,1072,55.8,849,44.2,1921,1.31
NSW,107,Blaxland,66017,Parramatta BLAXLAND PPVC,289,39.48,443,60.52,732,6.26
NSW,107,Blaxland,2391,Regents Park,314,27.59,824,72.41,1138,-0.33
NSW,107,Blaxland,79866,Revesby North (Blaxland),158,41.04,227,58.96,385,3.54
NSW,107,Blaxland,2393,Sefton,795,37.41,1330,62.59,2125,6.72
NSW,107,Blaxland,2394,Silverwater (Blaxland),112,27.93,289,72.07,401,3.98
NSW,107,Blaxland,33600,Special Hospital Team 1,61,43.57,79,56.43,140,2.62
NSW,107,Blaxland,82562,Special Hospital Team 2,41,52.56,37,47.44,78,11.78
NSW,107,Blaxland,32339,Sydney (Blaxland),31,31.31,68,68.69,99,4.58
NSW,107,Blaxland,97619,Sydney BLAXLAND PPVC,116,33.53,230,66.47,346,-4.89
NSW,107,Blaxland,2396,Villawood East,221,19.49,913,80.51,1134,4.06
NSW,107,Blaxland,180,Yagoona,0,0,0,0,0,-22.12
NSW,107,Blaxland,182,Yagoona West,400,30.23,923,69.77,1323,1.82
NSW,108,Bradfield,115,Asquith (Bradfield),581,54.1,493,45.9,1074,-2.69
NSW,108,Bradfield,65455,BLV Bradfield PPVC,0,0,0,0,0,-59.09
NSW,108,Bradfield,2011,Castle Cove,1157,71.16,469,28.84,1626,-6.86
NSW,108,Bradfield,97589,Central Sydney BRADFIELD PPVC,135,54.22,114,45.78,249,-13.7
NSW,108,Bradfield,79987,Chatswood (Bradfield),610,62.24,370,37.76,980,-0.47
NSW,108,Bradfield,58723,Chatswood BRADFIELD PPVC,2324,68.47,1070,31.53,3394,-1.76
NSW,108,Bradfield,56721,Chatswood West (Bradfield),484,55.82,383,44.18,867,-7.05
NSW,108,Bradfield,30099,Divisional Office (PREPOLL),0,0,0,0,0,-73.95
NSW,108,Bradfield,194,Gordon,1398,62.61,835,37.39,2233,-8.14
NSW,108,Bradfield,195,Gordon East,1174,59.14,811,40.86,1985,-10.89
NSW,108,Bradfield,33948,Gordon PPVC,2190,71.15,888,28.85,3078,-5.29
NSW,108,Bradfield,196,Gordon West,983,63.42,567,36.58,1550,-4.7
NSW,108,Bradfield,43833,Hornsby (Bradfield),167,53.35,146,46.65,313,0.96
NSW,108,Bradfield,65110,Hornsby BRADFIELD PPVC,3010,62.96,1771,37.04,4781,-1.61
NSW,108,Bradfield,127,Hornsby Central (Bradfield),1022,55.73,812,44.27,1834,-0.07
NSW,108,Bradfield,33771,Hornsby East,592,49.25,610,50.75,1202,-1.77
NSW,108,Bradfield,82528,Hornsby West (Bradfield),228,58.02,165,41.98,393,1.21
NSW,108,Bradfield,97630,Killara,1438,69.77,623,30.23,2061,-1.49
NSW,108,Bradfield,199,Killara East,1459,68.02,686,31.98,2145,-4.42
NSW,108,Bradfield,97405,Lindfield Central,229,64.69,125,35.31,354,-4.16
NSW,108,Bradfield,202,Lindfield East,1247,66.61,625,33.39,1872,-4.11
NSW,108,Bradfield,203,Lindfield North,1381,59.86,926,40.14,2307,-8.43
NSW,108,Bradfield,204,Lindfield West,1417,63.57,812,36.43,2229,-7.28
NSW,108,Bradfield,133,Normanhurst (Bradfield),610,63.61,349,36.39,959,-2.75
NSW,108,Bradfield,83551,North Wahroonga,250,73.96,88,26.04,338,-2.47
NSW,108,Bradfield,83679,Pennant Hills BRADFIELD PPVC,424,69.39,187,30.61,611,1.78
NSW,108,Bradfield,206,Pymble,898,66.87,445,33.13,1343,-7.03
NSW,108,Bradfield,137,Pymble North,1707,71.13,693,28.88,2400,-7.39
NSW,108,Bradfield,207,Pymble West,1321,63.3,766,36.7,2087,-4.81
NSW,108,Bradfield,208,Roseville,875,63.5,503,36.5,1378,-8.41
NSW,108,Bradfield,210,Roseville East,915,64.39,506,35.61,1421,-10.24
NSW,108,Bradfield,2032,Roseville South,727,65.85,377,34.15,1104,-4.27
NSW,108,Bradfield,129,South Turramurra,673,60.41,441,39.59,1114,-3.88
NSW,108,Bradfield,142,South Turramurra Heights,1576,61.11,1003,38.89,2579,-4.69
NSW,108,Bradfield,33599,Special Hospital Team 1,238,78.29,66,21.71,304,-4.21
NSW,108,Bradfield,33804,Special Hospital Team 2,418,87.08,62,12.92,480,4.57
NSW,108,Bradfield,33805,Special Hospital Team 3,172,82.3,37,17.7,209,-0.24
NSW,108,Bradfield,211,St Ives,1325,72.36,506,27.64,1831,-6.44
NSW,108,Bradfield,212,St Ives Chase,723,72.52,274,27.48,997,-6.15
NSW,108,Bradfield,188,St Ives East,1339,74.55,457,25.45,1796,-5.68
NSW,108,Bradfield,213,St Ives North,1076,72.36,411,27.64,1487,-5.42
NSW,108,Bradfield,83553,St Ives PPVC,4687,76.37,1450,23.63,6137,1.35
NSW,108,Bradfield,214,St Ives South,1260,71.03,514,28.97,1774,-6.2
NSW,108,Bradfield,31029,Sydney (Bradfield),84,50.6,82,49.4,166,-8.7
NSW,108,Bradfield,97606,Sydney BRADFIELD PPVC,616,70.48,258,29.52,874,2.76
NSW,108,Bradfield,140,Turramurra Central,256,69.19,114,30.81,370,-7.24
NSW,108,Bradfield,141,Turramurra North,1767,68.92,797,31.08,2564,-5.84
NSW,108,Bradfield,130,Turramurra Valley,154,77,46,23,200,-3.07
NSW,108,Bradfield,143,Wahroonga,1275,70.91,523,29.09,1798,-7.06
NSW,108,Bradfield,144,Wahroonga East,1742,71.92,680,28.08,2422,-4.28
NSW,108,Bradfield,83552,Wahroonga South,471,75.48,153,24.52,624,0.85
NSW,108,Bradfield,145,Waitara,273,62.9,161,37.1,434,-0.24
NSW,108,Bradfield,125,Waitara North,741,56.44,572,43.56,1313,-7.2
NSW,108,Bradfield,147,Warrawee,1532,62.66,913,37.34,2445,-4.32
NSW,109,Calare,219,Barry,116,79.45,30,20.55,146,3.4
NSW,109,Calare,220,Bathurst,0,0,0,0,0,-50.39
NSW,109,Calare,221,Bathurst Central,0,0,0,0,0,-55.06
NSW,109,Calare,31071,Bathurst City,0,0,0,0,0,-52.2
NSW,109,Calare,223,Bathurst North,0,0,0,0,0,-52.28
NSW,109,Calare,33861,Bathurst PPVC,0,0,0,0,0,-60.3
NSW,109,Calare,225,Bathurst South,0,0,0,0,0,-47.99
NSW,109,Calare,227,Bathurst West,0,0,0,0,0,-53.1
NSW,109,Calare,1750,Black Springs,0,0,0,0,0,-69.12
NSW,109,Calare,228,Blayney,0,0,0,0,0,-63.24
NSW,109,Calare,229,Bletchington,0,0,0,0,0,-67.03
NSW,109,Calare,230,Bloomfield,0,0,0,0,0,-61.23
NSW,109,Calare,65499,BLV Calare PPVC,0,0,0,0,0,-55.56
NSW,109,Calare,2157,Borenore,0,0,0,0,0,-78.4
NSW,109,Calare,231,Bowen,0,0,0,0,0,-62.93
NSW,109,Calare,232,Bowenfels South,0,0,0,0,0,-58.64
NSW,109,Calare,235,Calare Central,0,0,0,0,0,-68.06
NSW,109,Calare,236,Canobolas,185,69.55,81,30.45,266,-4.38
NSW,109,Calare,2161,Canowindra,0,0,0,0,0,-75.16
NSW,109,Calare,237,Capertee,0,0,0,0,0,-70.16
NSW,109,Calare,238,Carcoar,0,0,0,0,0,-56.83
NSW,109,Calare,2162,Cargo,0,0,0,0,0,-70.55
NSW,109,Calare,241,Cooerwull,0,0,0,0,0,-45.47
NSW,109,Calare,2170,Cudal,0,0,0,0,0,-81.07
NSW,109,Calare,242,Cullen Bullen,0,0,0,0,0,-46.15
NSW,109,Calare,2171,Cumnock,192,76.49,59,23.51,251,-2.69
NSW,109,Calare,30100,Divisional Office (PREPOLL),0,0,0,0,0,-50
NSW,109,Calare,83546,Dubbo CALARE PPVC,0,0,0,0,0,-60.95
NSW,109,Calare,244,Eglinton,0,0,0,0,0,-62.03
NSW,109,Calare,2183,Eugowra,0,0,0,0,0,-79.09
NSW,109,Calare,2191,Geurie,0,0,0,0,0,-70.94
NSW,109,Calare,249,Glen Alice,49,66.22,25,33.78,74,4.02
NSW,109,Calare,250,Glenroi,0,0,0,0,0,-51.94
NSW,109,Calare,252,Gulgong,0,0,0,0,0,-60.19
NSW,109,Calare,253,Hampton,0,0,0,0,0,-72.14
NSW,109,Calare,254,Hargraves,0,0,0,0,0,-67.12
NSW,109,Calare,1767,Hartley,282,62.53,169,37.47,451,2.29
NSW,109,Calare,255,Hermitage,0,0,0,0,0,-49.9
NSW,109,Calare,256,Hill End,0,0,0,0,0,-51.16
NSW,109,Calare,258,Ilford,0,0,0,0,0,-69.01
NSW,109,Calare,259,Kandos,0,0,0,0,0,-42.03
NSW,109,Calare,260,Kelso,0,0,0,0,0,-56.39
NSW,109,Calare,262,Lithgow,0,0,0,0,0,-42.81
NSW,109,Calare,33864,Lithgow PPVC,0,0,0,0,0,-47.41
NSW,109,Calare,265,Lucknow,0,0,0,0,0,-73.25
NSW,109,Calare,266,Lue,0,0,0,0,0,-61.06
NSW,109,Calare,267,Lyndhurst,141,80.11,35,19.89,176,6.94
NSW,109,Calare,269,Mandurama,0,0,0,0,0,-64.62
NSW,109,Calare,2201,Manildra,0,0,0,0,0,-74.94
NSW,109,Calare,272,Meadow Flat,132,65.35,70,34.65,202,5.72
NSW,109,Calare,273,Millthorpe,507,66.62,254,33.38,761,-5.38
NSW,109,Calare,2203,Molong,0,0,0,0,0,-73.06
NSW,109,Calare,276,Mudgee,0,0,0,0,0,-65.9
NSW,109,Calare,277,Mudgee Central,0,0,0,0,0,-56.99
NSW,109,Calare,33888,Mudgee PPVC,0,0,0,0,0,-68.85
NSW,109,Calare,279,Mudgee South,0,0,0,0,0,-64.1
NSW,109,Calare,2205,Mullion Creek,0,0,0,0,0,-78.44
NSW,109,Calare,2207,Mumbil,0,0,0,0,0,-63.31
NSW,109,Calare,2209,Nashdale,0,0,0,0,0,-73.3
NSW,109,Calare,280,Neville,0,0,0,0,0,-54
NSW,109,Calare,1796,O'Connell,0,0,0,0,0,-67.41
NSW,109,Calare,282,Oakey Park,109,49.55,111,50.45,220,6.29
NSW,109,Calare,1795,Oberon,0,0,0,0,0,-56.91
NSW,109,Calare,283,Orange,0,0,0,0,0,-64.86
NSW,109,Calare,284,Orange East,0,0,0,0,0,-64.59
NSW,109,Calare,286,Orange North,0,0,0,0,0,-66.49
NSW,109,Calare,65686,Orange North West,193,73.66,69,26.34,262,-6.77
NSW,109,Calare,33863,Orange PPVC,0,0,0,0,0,-71.3
NSW,109,Calare,287,Orange South,0,0,0,0,0,-67.96
NSW,109,Calare,288,Orange West,0,0,0,0,0,-68.06
NSW,109,Calare,289,Peel,0,0,0,0,0,-62.86
NSW,109,Calare,290,Perthville,369,69.75,160,30.25,529,-3.07
NSW,109,Calare,291,Portland,0,0,0,0,0,-42.3
NSW,109,Calare,294,Raglan,0,0,0,0,0,-57.38
NSW,109,Calare,1803,Rockley,103,62.05,63,37.95,166,2.73
NSW,109,Calare,297,Rylstone,0,0,0,0,0,-57.06
NSW,109,Calare,33603,Special Hospital Team 1,0,0,0,0,0,-66.34
NSW,109,Calare,33842,Special Hospital Team 2,0,0,0,0,0,-66.43
NSW,109,Calare,33843,Special Hospital Team 3,0,0,0,0,0,-66.67
NSW,109,Calare,33844,Special Hospital Team 4,0,0,0,0,0,-66.48
NSW,109,Calare,82570,Special Hospital Team 5,0,0,0,0,0,-66.67
NSW,109,Calare,299,Spring Hill,0,0,0,0,0,-70.68
NSW,109,Calare,300,Spring Terrace,0,0,0,0,0,-79.1
NSW,109,Calare,2223,Stuart Town,0,0,0,0,0,-57.99
NSW,109,Calare,14036,Sydney (Calare),0,0,0,0,0,-28.57
NSW,109,Calare,1808,Trunkey,0,0,0,0,0,-77.57
NSW,109,Calare,306,Tweed Mills,0,0,0,0,0,-42.95
NSW,109,Calare,307,Ulan,0,0,0,0,0,-59.85
NSW,109,Calare,309,Wallerawang,0,0,0,0,0,-46.96
NSW,109,Calare,83290,Waratah North Orange,150,64.94,81,35.06,231,-2.07
NSW,109,Calare,310,Wattle Flat,0,0,0,0,0,-62.15
NSW,109,Calare,2235,Wellington,0,0,0,0,0,-64.92
NSW,109,Calare,2236,Wellington East,0,0,0,0,0,-60.62
NSW,109,Calare,311,Windeyer,0,0,0,0,0,-61.63
NSW,109,Calare,2240,Yeoval,0,0,0,0,0,-75.6
NSW,109,Calare,261,Yetholme,0,0,0,0,0,-54.7
NSW,111,Chifley,413,Arndell Park North,876,40.69,1277,59.31,2153,5.07
NSW,111,Chifley,385,Bidwill,452,32.03,959,67.97,1411,11.1
NSW,111,Chifley,386,Blackett,357,28.31,904,71.69,1261,6.41
NSW,111,Chifley,58585,Blacktown CHIFLEY PPVC,3987,37.76,6571,62.24,10558,4.83
NSW,111,Chifley,388,Blacktown South (Chifley),104,35.02,193,64.98,297,1.51
NSW,111,Chifley,12049,Blacktown West,797,38.56,1270,61.44,2067,5.24
NSW,111,Chifley,65405,BLV Chifley PPVC,0,0,0,0,0,-21.43
NSW,111,Chifley,1027,Dean Park,1040,44.62,1291,55.38,2331,9.78
NSW,111,Chifley,392,Dharruk,367,30.13,851,69.87,1218,9.07
NSW,111,Chifley,30102,Divisional Office (PREPOLL),15,41.67,21,58.33,36,5.96
NSW,111,Chifley,393,Doonside,684,34.77,1283,65.23,1967,2.43
NSW,111,Chifley,83628,Doonside Central,133,31.52,289,68.48,422,2.06
NSW,111,Chifley,1028,Doonside North,1003,36.03,1781,63.97,2784,6.58
NSW,111,Chifley,83627,Doonside South,367,49.2,379,50.8,746,14.05
NSW,111,Chifley,31463,Glendenning,675,32.78,1384,67.22,2059,4.69
NSW,111,Chifley,31030,Hassall Grove,1030,35.01,1912,64.99,2942,5.97
NSW,111,Chifley,397,Hebersham,512,29.66,1214,70.34,1726,5.62
NSW,111,Chifley,399,Lethbridge Park,494,32.59,1022,67.41,1516,8.35
NSW,111,Chifley,1036,Marayong,592,37.3,995,62.7,1587,5.23
NSW,111,Chifley,1037,Marayong Heights,342,41.25,487,58.75,829,9.99
NSW,111,Chifley,1038,Marayong South,384,38.13,623,61.87,1007,6.56
NSW,111,Chifley,1030,Marayong West,646,42.87,861,57.13,1507,4.84
NSW,111,Chifley,1039,Marsden Park,1005,53.29,881,46.71,1886,-4.99
NSW,111,Chifley,83687,Minchinbury (Chifley),97,40.59,142,59.41,239,5.73
NSW,111,Chifley,402,Mount Druitt,266,22.83,899,77.17,1165,0.04
NSW,111,Chifley,33976,Mount Druitt CHIFLEY PPVC,5041,40.76,7327,59.24,12368,13.69
NSW,111,Chifley,403,Mount Druitt North,445,25.78,1281,74.22,1726,1.68
NSW,111,Chifley,404,Mount Druitt South,597,38.99,934,61.01,1531,2.89
NSW,111,Chifley,406,Plumpton,796,32.6,1646,67.4,2442,5.44
NSW,111,Chifley,83588,Plumpton Central,322,28.88,793,71.12,1115,1.24
NSW,111,Chifley,1046,Quakers Hill,740,41.2,1056,58.8,1796,6.23
NSW,111,Chifley,56862,Quakers Hill East (Chifley),152,38.1,247,61.9,399,2.26
NSW,111,Chifley,407,Rooty Hill North,603,34.14,1163,65.86,1766,5.43
NSW,111,Chifley,408,Rooty Hill South,653,36.6,1131,63.4,1784,4.46
NSW,111,Chifley,83589,Rooty Hill West,193,29.47,462,70.53,655,-0.73
NSW,111,Chifley,82531,Ropes Crossing,995,44.24,1254,55.76,2249,2.93
NSW,111,Chifley,411,Shalvey,387,33.54,767,66.46,1154,8.36
NSW,111,Chifley,44088,Special Hospital Team 1,56,65.12,30,34.88,86,18.91
NSW,111,Chifley,14039,Sydney (Chifley),23,37.1,39,62.9,62,15.67
NSW,111,Chifley,412,Tregear,487,33.96,947,66.04,1434,7.99
NSW,111,Chifley,414,Whalan,447,31.75,961,68.25,1408,8.43
NSW,111,Chifley,415,Willmot,297,33.15,599,66.85,896,5.61
NSW,111,Chifley,32335,Woodcroft,518,40.12,773,59.88,1291,6.79
NSW,112,Cook,33,Blakehurst South,1309,75.66,421,24.34,1730,1.87
NSW,112,Cook,65420,BLV Cook PPVC,0,0,0,0,0,-36.36
NSW,112,Cook,80144,Brighton-Le-Sands (Cook),317,56.31,246,43.69,563,5.83
NSW,112,Cook,83518,Burraneer,390,77.08,116,22.92,506,1.95
NSW,112,Cook,417,Burraneer Bay,2075,75.9,659,24.1,2734,0.67
NSW,112,Cook,419,Caringbah Central,986,68.62,451,31.38,1437,4.82
NSW,112,Cook,420,Caringbah North,1436,67.51,691,32.49,2127,6.29
NSW,112,Cook,418,Caringbah South,1921,74.14,670,25.86,2591,1.23
NSW,112,Cook,421,Caringbah West,1119,70.42,470,29.58,1589,4.11
NSW,112,Cook,80139,Carlton South (Cook),352,55.26,285,44.74,637,4.28
NSW,112,Cook,40,Carss Park,518,69.16,231,30.84,749,2.58
NSW,112,Cook,97578,Central Sydney COOK PPVC,91,51.41,86,48.59,177,-9.81
NSW,112,Cook,80121,Connells Point (Cook),629,72.13,243,27.87,872,2.78
NSW,112,Cook,422,Cronulla,1359,70.82,560,29.18,1919,2.06
NSW,112,Cook,423,Cronulla Central,1301,68.51,598,31.49,1899,3.48
NSW,112,Cook,425,Cronulla South,1586,69.59,693,30.41,2279,1.4
NSW,112,Cook,30103,Divisional Office (PREPOLL),0,0,0,0,0,0
NSW,112,Cook,33875,Engadine COOK PPVC,173,65.28,92,34.72,265,5.45
NSW,112,Cook,445,Greenhills Beach,1132,73.41,410,26.59,1542,5.79
NSW,112,Cook,1207,Gymea,984,61.31,621,38.69,1605,0.2
NSW,112,Cook,430,Gymea Bay,1739,67.46,839,32.54,2578,0.06
NSW,112,Cook,83533,Gymea Bay North,342,73.55,123,26.45,465,9.05
NSW,112,Cook,429,Gymea North,715,67.14,350,32.86,1065,1.26
NSW,112,Cook,82538,Hurstville COOK PPVC,877,71.01,358,28.99,1235,2.48
NSW,112,Cook,80185,Kirrawee (Cook),176,64.23,98,35.77,274,9.2
NSW,112,Cook,49,Kogarah Bay,709,69.85,306,30.15,1015,4.57
NSW,112,Cook,54,Kogarah East,398,58.44,283,41.56,681,6.97
NSW,112,Cook,433,Kurnell,901,70.89,370,29.11,1271,6.69
NSW,112,Cook,434,Lilli Pilli,1677,77.5,487,22.5,2164,0.35
NSW,112,Cook,435,Miranda,1124,62.65,670,37.35,1794,3.99
NSW,112,Cook,436,Miranda Central,668,58.04,483,41.96,1151,2.49
NSW,112,Cook,33960,Miranda COOK PPVC,11097,70.91,4553,29.09,15650,2.71
NSW,112,Cook,437,Miranda North,1102,69.26,489,30.74,1591,5.25
NSW,112,Cook,97411,Miranda South,176,54.83,145,45.17,321,-3.88
NSW,112,Cook,69,Ramsgate,1295,61.64,806,38.36,2101,7.69
NSW,112,Cook,61,Ramsgate Beach,1803,60.06,1199,39.94,3002,7.02
NSW,112,Cook,82542,Rockdale COOK PPVC,967,60.93,620,39.07,1587,6.13
NSW,112,Cook,41,Sandringham,1380,66.44,697,33.56,2077,5.61
NSW,112,Cook,68,Sans Souci,1487,65.19,794,34.81,2281,3.73
NSW,112,Cook,33609,Special Hospital Team 1,152,71.03,62,28.97,214,-2.43
NSW,112,Cook,46534,Special Hospital Team 2,251,79.94,63,20.06,314,6.71
NSW,112,Cook,14040,Sydney (Cook),46,52.27,42,47.73,88,0.97
NSW,112,Cook,439,Sylvania,1138,79.75,289,20.25,1427,5.87
NSW,112,Cook,441,Sylvania Heights,1912,72.78,715,27.22,2627,6.32
NSW,112,Cook,83514,Sylvania Heights South,467,75.93,148,24.07,615,9.47
NSW,112,Cook,444,Sylvania South,945,73.6,339,26.4,1284,7.72
NSW,112,Cook,443,Taren Point,929,79.54,239,20.46,1168,6.4
NSW,112,Cook,446,Woolooware,1499,65.49,790,34.51,2289,2.31
NSW,112,Cook,97407,Woolooware North,354,75.8,113,24.2,467,10.74
NSW,112,Cook,447,Yowie Bay,1386,73.22,507,26.78,1893,1.9
NSW,113,Cowper,474,Aldavilla,0,0,0,0,0,0
NSW,113,Cowper,31727,Bayldon,0,0,0,0,0,0
NSW,113,Cowper,454,Bellbrook,0,0,0,0,0,0
NSW,113,Cowper,456,Bellingen,0,0,0,0,0,0
NSW,113,Cowper,83890,Bellingen North,0,0,0,0,0,0
NSW,113,Cowper,65448,BLV Cowper PPVC,0,0,0,0,0,0
NSW,113,Cowper,458,Boambee,0,0,0,0,0,0
NSW,113,Cowper,83751,Boambee East,0,0,0,0,0,0
NSW,113,Cowper,459,Bonville,0,0,0,0,0,0
NSW,113,Cowper,32370,Bostobrick,0,0,0,0,0,0
NSW,113,Cowper,460,Bowraville,0,0,0,0,0,0
NSW,113,Cowper,462,Coffs Harbour,0,0,0,0,0,0
NSW,113,Cowper,464,Coffs Harbour Central,0,0,0,0,0,0
NSW,113,Cowper,33739,Coffs Harbour COWPER PPVC,0,0,0,0,0,0
NSW,113,Cowper,465,Coffs Harbour Jetty,0,0,0,0,0,0
NSW,113,Cowper,83637,Coffs Harbour North,0,0,0,0,0,0
NSW,113,Cowper,494,Coffs Harbour South,0,0,0,0,0,0
NSW,113,Cowper,466,Coffs Harbour West,0,0,0,0,0,0
NSW,113,Cowper,468,Crescent Head,0,0,0,0,0,0
NSW,113,Cowper,30104,Divisional Office (PREPOLL),0,0,0,0,0,0
NSW,113,Cowper,2067,Dorrigo,0,0,0,0,0,0
NSW,113,Cowper,33903,Emerald Downs,0,0,0,0,0,0
NSW,113,Cowper,470,Eungai Creek,0,0,0,0,0,0
NSW,113,Cowper,471,Frederickton,0,0,0,0,0,0
NSW,113,Cowper,472,Gladstone,0,0,0,0,0,0
NSW,113,Cowper,473,Gleniffer,0,0,0,0,0,0
NSW,113,Cowper,476,Hat Head,0,0,0,0,0,0
NSW,113,Cowper,477,Hibbard,0,0,0,0,0,0
NSW,113,Cowper,501,Innes Lake,0,0,0,0,0,0
NSW,113,Cowper,97473,Innes Lake North,0,0,0,0,0,0
NSW,113,Cowper,482,Kempsey East,0,0,0,0,0,0
NSW,113,Cowper,483,Kempsey Heights,0,0,0,0,0,0
NSW,113,Cowper,33678,Kempsey PPVC,0,0,0,0,0,0
NSW,113,Cowper,485,Kempsey South,0,0,0,0,0,0
NSW,113,Cowper,486,Kempsey West,0,0,0,0,0,0
NSW,113,Cowper,2090,Korora (Cowper),0,0,0,0,0,0
NSW,113,Cowper,8868,Kundabung,0,0,0,0,0,0
NSW,113,Cowper,489,Macksville,0,0,0,0,0,0
NSW,113,Cowper,491,Missabotti,0,0,0,0,0,0
NSW,113,Cowper,492,Mylestom,0,0,0,0,0,0
NSW,113,Cowper,493,Nambucca Heads,0,0,0,0,0,0
NSW,113,Cowper,33737,Nambucca Heads PPVC,0,0,0,0,0,0
NSW,113,Cowper,495,Newville,0,0,0,0,0,0
NSW,113,Cowper,83753,North Boambee Valley,0,0,0,0,0,0
