2007 Federal Election Polling Places [Event:13745 Phase:FinalResults Generated:2008-09-03T12:53:32 Cycle:349e38e7-5eda-4bc7-a4a0-805bff59620f Created:2008-08-13T17:22:12 Environment:TEST Site:Primary Server:TST-VTR04 Version:4.8.0.0]
State,DivisionID,DivisionNm,PollingPlaceID,PollingPlaceTypeID,PollingPlaceNm,PremisesNm,PremisesAddress1,PremisesAddress2,PremisesAddress3,PremisesSuburb,PremisesStateAb,PremisesPostCode,Latitude,Longitude
SA,189,Port Adelaide,7268,1,Royal Park South (Port Adelaide),Hendon Primary School,Cedar Ave,,,ROYAL PARK,SA,5014,-34.873640,138.511490
SA,189,Port Adelaide,36883,1,Salisbury (Port Adelaide),Salisbury Primary School,Compuda St,,,SALISBURY,SA,5108,-34.768100,138.647300
SA,189,Port Adelaide,36884,1,Salisbury Central (Port Adelaide),TAFESA Adelaide North Salisbury Campus,Wiltshire St,,,SALISBURY,SA,5108,-34.762900,138.647700
SA,189,Port Adelaide,6845,1,Salisbury Downs,Salisbury Downs Primary School,Paramount Rd,,,SALISBURY DOWNS,SA,5108,-34.770357,138.624878
SA,189,Port Adelaide,36886,1,Salisbury North (Port Adelaide),Salisbury North R-7 School,38 Bagster Rd,,,SALISBURY NORTH,SA,5108,-34.749540,138.637540
SA,189,Port Adelaide,36887,1,Salisbury North West (Port Adelaide),Salisbury North West Schools,McCormack Cres,,,SALISBURY NORTH,SA,5108,-34.745800,138.621400
SA,189,Port Adelaide,7269,1,Seaton (Port Adelaide),Seaton High School,Glenburnie St,,,SEATON,SA,5023,-34.884840,138.508590
SA,189,Port Adelaide,7062,1,Seaton Park,Seaton Uniting Church,Cnr Squires Ave & Owen St,,,SEATON,SA,5023,-34.895400,138.518700
SA,189,Port Adelaide,31426,1,Seaton West (Port Adelaide),Christian Family Centre,185 Frederick Rd,,,SEATON,SA,5023,-34.897900,138.504900
SA,189,Port Adelaide,7270,1,Semaphore,Masonic Hall,66 Semaphore Rd,,,SEMAPHORE,SA,5019,-34.839050,138.484790
SA,189,Port Adelaide,7273,1,Semaphore South,Le Fevre High School,Hart St,,,SEMAPHORE SOUTH,SA,5019,-34.844500,138.482710
SA,189,Port Adelaide,33216,2,Special Hospital Team 1,Mt Carmel Nursing Home,740 Torrens Rd,,,ROSEWATER,SA,5013,,
SA,189,Port Adelaide,33217,2,Special Hospital Team 2,Queen Elizabeth Hospital,Woodville Rd,,,WOODVILLE SOUTH,SA,5011,,
SA,189,Port Adelaide,33218,2,Special Hospital Team 3,Regency Green,181-193 Days Rd,,,REGENCY PARK,SA,5010,,
SA,189,Port Adelaide,33219,2,Special Hospital Team 4,Queen Elizabeth Hospital,Woodville Rd,,,WOODVILLE SOUTH,SA,5011,,
SA,189,Port Adelaide,33220,2,Special Hospital Team 5,Sunnydale Supportive Care,247 Military Rd,,,SEMAPHORE,SA,5019,,
SA,189,Port Adelaide,38322,2,Special Hospital Team 6,Salisbury Pte Nurs Home,147 Frost Rd,,,SALISBURY,SA,5108,,
SA,189,Port Adelaide,7274,1,Taperoo,Ocean View College,Gedville Rd,,,TAPEROO,SA,5017,-34.804330,138.496450
SA,189,Port Adelaide,33170,1,Virginia (Port Adelaide),Virginia Primary School,Park Rd,,,VIRGINIA,SA,5120,-34.665100,138.556500
SA,189,Port Adelaide,12085,1,West Croydon,West Croydon Baptist Church Hall,Cnr Rosetta St & Alfred Rd,,,WEST CROYDON,SA,5008,-34.888900,138.558600
SA,189,Port Adelaide,7278,1,Woodville,Total Image Dance Company,56 Woodville Rd,,,WOODVILLE,SA,5011,-34.880310,138.536050
SA,189,Port Adelaide,7280,1,Woodville Gardens,Woodville Gardens Pre-School,Cnr Ridley Gr & Murchison St,,,WOODVILLE GARDENS,SA,5012,-34.863700,138.552500
SA,189,Port Adelaide,7281,1,Woodville North,The Grove Education Centre,39 Leslie St West,,,WOODVILLE,SA,5011,-34.873780,138.544480
SA,189,Port Adelaide,7283,1,Woodville South,Adelaide Miethke Kindergarten,Cnr Oval Ave & Cedar Ave,,,WOODVILLE SOUTH,SA,5011,-34.884200,138.536900
SA,189,Port Adelaide,7284,1,Woodville West,Woodville West Kindergarten,Cnr Elizabeth St & Lawton Cres,,,WOODVILLE WEST,SA,5011,-34.885500,138.521300
SA,190,Sturt,14255,1,Adelaide (Sturt),Origin Energy House,Ground Floor,1 King William St,,ADELAIDE,SA,5000,-34.921200,138.599700
SA,190,Sturt,7290,1,Athelstone,Athelstone Primary School,8A Brookside Rd,,,ATHELSTONE,SA,5076,-34.867513,138.699279
SA,190,Sturt,7291,1,Athelstone West,Thorndon Park Primary School,71 Stradbroke Rd,,,ATHELSTONE,SA,5076,-34.884140,138.693720
SA,190,Sturt,7292,1,Beaumont,Uniting Church Hall Beaumont,98 Devereux Rd,,,BEAUMONT,SA,5066,-34.948690,138.653210
SA,190,Sturt,7293,1,Beulah Park,Russian Community Centre,239 The Parade,,,NORWOOD,SA,5067,-34.920600,138.640700
SA,190,Sturt,7294,1,Burnside,St David's Church Hall,486 Glynburn Rd,,,BURNSIDE,SA,5066,-34.935370,138.660350
SA,190,Sturt,7295,1,Campbelltown,Uniting Church Hall Campbelltown,607 Lower North East Rd,,,CAMPBELLTOWN,SA,5074,-34.879310,138.662200
SA,190,Sturt,7125,1,Dernancourt,Dernancourt Primary School,29 Parsons Rd,,,DERNANCOURT,SA,5075,-34.860464,138.675264
SA,190,Sturt,7289,1,Felixstow,Felixstow Education Office,5-11 Briar Road,,,FELIXSTOW,SA,5070,-34.892500,138.644600
SA,190,Sturt,6662,1,Gilles Plains,St Paul's College,792 Grand Junction Rd,,,GILLES PLAINS,SA,5086,-34.845900,138.654900
SA,190,Sturt,7129,1,Gilles Plains East,Wandana Primary School,2-12 Cowra Ave,,,GILLES PLAINS,SA,5086,-34.849441,138.661623
SA,190,Sturt,7297,1,Glen Osmond,St Saviours Church Hall,2 Pridmore Rd,,,GLEN OSMOND,SA,5064,-34.963000,138.644600
SA,190,Sturt,6870,1,Glenunga,Uniting Church Hall Glenunga,23 Bevington Rd,,,GLENUNGA,SA,5064,-34.951200,138.636700
SA,190,Sturt,6869,1,Glenunga North,Progress Association Hall,Webb Oval,Conyngham St,,GLENUNGA,SA,5064,-34.947000,138.634500
SA,190,Sturt,7296,1,Glynde,Zion Lutheran Church,15 Glynburn Rd,,,GLYNDE,SA,5070,-34.890200,138.656200
SA,190,Sturt,7298,1,Hectorville North,East Torrens Primary School,12 Robson Rd,,,HECTORVILLE,SA,5073,-34.890060,138.666350
SA,190,Sturt,7299,1,Highbury East,Highbury Primary School,Honeysuckle Dr,,,HOPE VALLEY,SA,5090,-34.847700,138.709700
SA,190,Sturt,33187,1,Highbury South,Turramurra Recreation Centre,1000 Lower North East Rd,,,HIGHBURY,SA,5089,-34.853000,138.700700
SA,190,Sturt,6665,1,Hillcrest,Gilles Plains Primary School,Beatty Ave,,,HILLCREST,SA,5086,-34.858910,138.650990
SA,190,Sturt,7131,1,Holden Hill,Kildare College,96 Valiant Rd,,,HOLDEN HILL,SA,5088,-34.856591,138.671421
SA,190,Sturt,7301,1,Kensington Gardens,St Edward's Church Hall,16 East Tce,,,KENSINGTON GARDENS,SA,5068,-34.918810,138.665930
SA,190,Sturt,7302,1,Kensington Park,Kensington Park RSL Hall,346 The Parade,,,KENSINGTON PARK,SA,5068,-34.920600,138.650800
SA,190,Sturt,6669,1,Klemzig,Klemzig Primary School,2 Hay St,,,KLEMZIG,SA,5087,-34.876703,138.637432
SA,190,Sturt,7304,1,Linden Park,Linden Park Primary School,14 Hay Rd,,,LINDEN PARK,SA,5065,-34.947490,138.646790
SA,190,Sturt,38419,1,Magill (Sturt),Magill Primary School,Adelaide St,,,MAGILL,SA,5072,-34.914056,138.677076
SA,190,Sturt,7307,1,Magill North,Hectorville Community Centre,47 Reid Ave,,,HECTORVILLE,SA,5073,-34.896980,138.662470
SA,190,Sturt,7308,1,Marden,Mars Sporting Complex,43 Lower Portrush Rd,,,MARDEN,SA,5070,-34.890100,138.634700
SA,190,Sturt,6672,1,Marden West (Sturt),Payneham Road Uniting Church,343 Payneham Rd,,,MARDEN,SA,5070,-34.896400,138.638340
SA,190,Sturt,7309,1,Marryatville,Marryatville Primary School,Dankel Ave,,,KENSINGTON,SA,5068,-34.925316,138.649052
SA,190,Sturt,7310,1,Newton,St Francis of Assisi School,57 Newton Rd,,,NEWTON,SA,5074,-34.882420,138.675260
SA,190,Sturt,36944,1,Norwood (Sturt),Salvation Army Hall,53 George St,,,NORWOOD,SA,5067,-34.921600,138.636300
SA,190,Sturt,7313,1,Paradise,Campbelltown Primary School,11 Ind Rd,,,PARADISE,SA,5075,-34.875824,138.671934
SA,190,Sturt,7141,1,Paradise West,Paradise Kindergarten (formerly Lincoln Borthwick),21A Lincoln Rd,,,PARADISE,SA,5075,-34.870400,138.660300
SA,190,Sturt,7314,1,Rostrevor,Stradbroke Primary School,73 Koonga Ave,,,ROSTREVOR,SA,5073,-34.894930,138.690480
SA,190,Sturt,7306,1,Rostrevor South,Norwood Morialta Middle School,Morialta Road West,,,ROSTREVOR,SA,5073,-34.901300,138.676400
SA,190,Sturt,7315,1,St Morris,Adelaide Korean Church Hall,40 Third Ave,,,ST MORRIS,SA,5068,-34.911140,138.655670
SA,190,Sturt,33230,2,Special Hospital Team 1,Lutheran Homes,24 Avenue Rd,,,GLYNDE,SA,5070,,
SA,190,Sturt,33231,2,Special Hospital Team 2,North Eastern Community Nursing Home,580 Lower North East Rd,,,CAMPBELLTOWN,SA,5074,,
SA,190,Sturt,38423,2,Special Hospital Team 3,Warrina Homes Campbelltown,57 Hill St,,,CAMPBELLTOWN,SA,5074,,
SA,190,Sturt,7316,1,Stonyfell,St Peter's Collegiate Girls' School,Stonyfell Rd,,,STONYFELL,SA,5066,-34.929800,138.669900
SA,190,Sturt,7317,1,Tranmere,St Joseph's School,1 Birkinshaw Ave,,,TRANMERE,SA,5073,-34.909460,138.666350
SA,190,Sturt,7318,1,Trinity Gardens,Trinity Gardens Primary School,160 Portrush Rd,,,TRINITY GARDENS,SA,5068,-34.908870,138.640490
SA,190,Sturt,7319,1,Tusmore,Tusmore Memorial Uniting Church Hall,384 Portrush Rd,,,TUSMORE,SA,5065,-34.937460,138.642530
SA,190,Sturt,6685,1,Vale Park,Vale Park Primary School,Ascot Ave,,,VALE PARK,SA,5081,-34.884368,138.626192
SA,190,Sturt,6687,1,Windsor Gardens East,Windsor Gardens Vocational College,McKay Ave,,,WINDSOR GARDENS,SA,5087,-34.859738,138.657243
